"SiteID","Easting","Northing","Depth","Stratify","Transect","RockFrag","pH_H2O","EC","OC","P_Olsen","PBI","Exch_Ca","Exch_Mg","Exch_K","Exch_Na","Exch_Acid","Exch_Sum","ECEC","BaseSat","ESP","Ca_Mg","ECEC_Clay","Sand","Silt","Clay"
1026,791740,2278155,60,2,1025,0,8.79,0.14,NA,NA,113,0.69,NA,NA,NA,NA,11.31,11.31,100,4.1,3.1,2.01,75.7,24.3,0
1026,791740,2278155,NA,2,1025,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,791695,2278160,5,2,1025,0,7.75,0.109,0.26,NA,62,6.21,NA,NA,NA,NA,9.55,9.73,100,0.91,4.3,0.53,61.6,22.7,15.7
1027,791695,2278160,15,2,1025,0,7.79,0.11,0.12,NA,44,8.74,NA,NA,NA,NA,6.57,6.77,100,0.98,3.1,0.7,68.7,20.9,10.4
1027,791695,2278160,25,2,1025,0,7.85,0.131,0.23,NA,96,6.86,NA,NA,NA,NA,11.37,11.35,100,1.03,2.2,0.69,51.9,23.2,24.9
1027,791695,2278160,40,2,1025,0,8.06,0.11,NA,NA,66,6.46,NA,NA,NA,NA,8.91,8.98,100,1.51,2.8,0.66,74.6,15.1,10.3
1027,791695,2278160,60,2,1025,0,8.31,0.127,NA,NA,91,3.25,NA,NA,NA,NA,11.15,11.14,100,2.29,3.3,0.65,63.2,18.4,18.3
1027,791695,2278160,80,2,1025,33.33333333,8.65,0.124,NA,NA,73,4.61,NA,NA,NA,NA,13.2,13.02,100,3.12,3.9,0.71,80.6,13.4,6
1028,791548,2278173,5,2,1025,10,8.11,0.156,0.29,NA,60,8.1,NA,NA,NA,NA,6.71,6.86,100,1.98,5.5,0.7,75.6,15.6,8.9
1028,791548,2278173,15,2,1025,10,8.08,0.15,0.37,NA,57,9.81,NA,NA,NA,NA,9.07,9.19,100,1.82,3.9,0.66,68.1,18,13.9
1028,791548,2278173,25,2,1025,0,7.82,0.105,NA,NA,85,8.94,NA,NA,NA,NA,11.21,11.18,100,1.07,3.8,0.54,72,13.2,14.8
1028,791548,2278173,40,2,1025,100,7.85,0.09,NA,NA,59,7.96,NA,NA,NA,NA,9.7,9.58,100,1.17,4.4,0.51,92.4,7.6,0
1028,791548,2278173,60,2,1025,100,7.85,0.091,NA,NA,70,8.72,NA,NA,NA,NA,12.63,12.54,100,1.17,4.7,0.7,76.5,13.4,10.1
1028,791548,2278173,85,2,1025,100,7.79,0.086,NA,NA,79,11.92,NA,NA,NA,NA,15.42,15.53,100,1.13,5.1,0.79,66.3,17.9,15.8
1029,791256,2278086,5,2,1025,0,7.92,0.133,0.36,NA,85,11.54,NA,NA,NA,NA,11.14,11.19,100,1.23,5.2,0.45,57.8,28.2,14
1029,791256,2278086,15,2,1025,0,7.83,0.139,0.39,NA,68,10.32,NA,NA,NA,NA,10.58,10.53,100,0.93,5.6,0.46,59.7,25.3,15.1
1029,791256,2278086,25,2,1025,5,8,0.213,0.16,NA,92,14.04,NA,NA,NA,NA,17.64,17.66,100,1.72,5.2,0.67,41.3,34.2,24.5
1029,791256,2278086,40,2,1025,5,8.27,0.167,NA,NA,62,12.79,NA,NA,NA,NA,13.02,12.91,100,2.79,5.6,0.52,67,19.8,13.2
1029,791256,2278086,60,2,1025,0,8.38,0.163,NA,NA,81,5.15,NA,NA,NA,NA,12.43,12.39,100,3.2,4.4,0.7,65.8,22.8,11.4
1029,791256,2278086,85,2,1025,0,8.52,0.164,NA,NA,127,0.3,NA,NA,NA,NA,12.76,12.6,100,3.83,3.3,1.06,72.4,19.1,8.5
1030,796937,2274823,5,2,1030,0,8.17,0.176,0.58,NA,84,13.46,NA,NA,NA,NA,17.25,17.41,100,2.44,3,0.49,38.6,34.5,26.8
1030,796937,2274823,15,2,1030,0,8.33,0.245,0.52,NA,86,10.09,NA,NA,NA,NA,16.08,16.07,100,4.44,2.3,0.46,41.1,31.4,27.6
1030,796937,2274823,25,2,1030,5,9,0.271,0.39,NA,97,11.85,NA,NA,NA,NA,18.47,18.43,100,11.01,2.9,0.55,33.2,35.6,31.2
1030,796937,2274823,40,2,1030,40,9.32,0.329,0.29,NA,101,10.14,NA,NA,NA,NA,18.88,18.83,100,17.49,4.1,0.68,33.8,37.1,29.1
1030,796937,2274823,60,2,1030,40,9.19,0.572,0.17,NA,118,9.09,NA,NA,NA,NA,15.06,15.14,100,29.56,2.9,0.77,29.6,40,30.4
1030,796937,2274823,85,2,1030,45,9.37,0.605,0.17,NA,134,5.05,NA,NA,NA,NA,12.7,12.82,100,35.7,0.2,0.58,29.4,39.5,31.1
1031,796933,2274827,5,2,1030,2,8.06,0.172,0.34,NA,74,9.11,NA,NA,NA,NA,11.54,11.75,100,1.87,2.2,0.48,44.7,30.4,24.9
1031,796933,2274827,15,2,1030,0,8.06,0.194,0.46,NA,80,12.53,NA,NA,NA,NA,14.83,14.99,100,2,3.3,0.43,38.9,32.7,28.4
1031,796933,2274827,25,2,1030,5,8.19,0.223,0.59,NA,103,14.29,NA,NA,NA,NA,17.51,17.64,100,3.08,3.3,0.66,29.1,37.3,33.7
1031,796933,2274827,40,2,1030,70,8.77,NA,0.35,NA,149,11.68,NA,NA,NA,NA,16.01,15.99,NA,NA,1.4,0.66,31,39.3,29.6
1031,796933,2274827,60,2,1030,80,8.68,0.176,0.05,NA,96,7.99,NA,NA,NA,NA,9.45,9.95,100,4.93,NA,1.26,33,48.2,18.8
1031,796933,2274827,85,2,1030,80,8.71,0.2,NA,NA,90,7.01,NA,NA,NA,NA,9.75,10.24,100,5.91,NA,1.22,36.1,46.9,17.1
1032,796895,2274866,5,2,1030,5,8.61,0.178,0.25,NA,76,8.36,NA,NA,NA,NA,7.95,8.52,100,4.65,1.7,0.7,35.7,44.6,19.8
1032,796895,2274866,15,2,1030,4,9.09,0.209,0.16,NA,79,7.3,NA,NA,NA,NA,6.51,7.13,100,8.63,0.7,0.82,36.1,46.7,17.1
1032,796895,2274866,25,2,1030,5,9.42,0.269,0.2,NA,84,6.32,NA,NA,NA,NA,7.04,7.6,100,14.7,0.8,0.65,37.3,43.2,19.4
1032,796895,2274866,40,2,1030,2,9.15,0.818,0.31,NA,113,7.22,NA,NA,NA,NA,8.91,9.35,100,41.97,NA,0.64,28.1,45.8,26.1
1032,796895,2274866,60,2,1030,2,9.55,0.381,0.24,NA,89,6.62,NA,NA,NA,NA,7.52,8.09,100,23.92,0.1,0.66,30,46.1,23.9
1032,796895,2274866,85,2,1030,0,8.33,0.196,0.38,NA,83,8.88,NA,NA,NA,NA,8.86,9.23,100,3.57,2,0.66,24.4,47,28.6
1033,796868,2275020,5,2,1030,0,8.27,0.216,0.74,NA,104,9.83,NA,NA,NA,NA,15.23,15.39,100,3.53,3.7,0.59,21.8,42.7,35.4
1033,796868,2275020,15,2,1030,0,8.27,0.215,0.68,NA,104,10.5,NA,NA,NA,NA,15.31,15.6,100,3.51,2.8,0.52,21.2,42.9,35.9
1033,796868,2275020,25,2,1030,0,8.24,0.239,0.64,NA,96,14.29,NA,NA,NA,NA,16.6,16.75,100,3.65,3.9,0.42,19.6,40.5,39.8
1033,796868,2275020,40,2,1030,0,8.37,0.226,0.62,NA,104,9.3,NA,NA,NA,NA,16.68,16.93,100,4.39,2.8,0.51,19.8,39.1,41.1
1033,796868,2275020,60,2,1030,0,8.17,0.206,0.58,NA,100,7.67,NA,NA,NA,NA,15.1,15.39,100,2.76,2.8,0.51,27.8,37.7,34.5
1033,796868,2275020,85,2,1030,0,8.44,0.268,0.51,NA,68,10.28,NA,NA,NA,NA,13.77,14.06,100,5.84,4,0.6,41.7,37.9,20.5
1035,835785,2281065,5,6,1035,5,7.16,0.016,0.23,4.1,8,1.67,0.49,0.11,0.1,0,2.37,2.37,100,4.08,3.4,0.81,83.5,13.5,2.9
1035,835785,2281065,15,6,1035,5,6.71,0.045,0.24,NA,14,NA,NA,NA,NA,NA,NA,NA,100,2.37,3.2,0.8,82.6,14.3,3.1
1035,835785,2281065,25,6,1035,5,6.52,0.036,0.21,NA,27,2.6,NA,NA,NA,NA,NA,NA,100,3.11,2.2,0.8,73.1,21.4,5.5
1035,835785,2281065,40,6,1035,5,6.73,0.012,0.19,3.1,24,2.6,0.67,0.1,0.11,0,3.49,3.49,100,3.16,3.9,0.36,71.8,18.5,9.7
1035,835785,2281065,60,6,1035,20,6.81,0.043,0.12,NA,57,1.18,NA,NA,NA,NA,NA,NA,100,2.38,1.9,0.86,69.8,20.8,9.5
1035,835785,2281065,85,6,1035,10,6.62,0.01,0.15,3.6,10,2.28,0.65,0.11,0.11,0,3.14,3.14,100,3.51,3.5,0.54,76.4,17.8,5.8
1036,835788,2281062,5,6,1035,10,7,0.076,0.21,NA,16,NA,NA,NA,NA,NA,NA,NA,100,0.83,3.3,0.77,92.4,7.6,0
1036,835788,2281062,15,6,1035,10,6.89,0.057,0.24,NA,13,NA,NA,NA,NA,NA,NA,NA,100,1.66,3.4,0.74,86,14,0
1036,835788,2281062,25,6,1035,0,6.56,0.044,0.25,NA,36,1.09,NA,NA,NA,NA,2.11,1.92,100,2.57,2.1,0.73,81.5,16.7,1.8
1036,835788,2281062,40,6,1035,0,6.45,0.04,0.16,NA,43,1.81,NA,NA,NA,NA,2.43,2.2,100,2.94,2,0.74,73.5,21.8,4.7
1036,835788,2281062,60,6,1035,15,7.19,0.088,0.05,NA,78,3.46,NA,NA,NA,NA,3.82,3.54,100,0.52,2.3,0.85,56.6,21.7,21.7
1036,835788,2281062,85,6,1035,15,7.81,0.108,0.06,NA,72,2.88,NA,NA,NA,NA,4.5,4.27,100,1.03,2.2,0.83,71.3,12.7,16
1037,835820,2281029,5,6,1035,5,7.15,0.084,0.23,NA,36,NA,NA,NA,NA,NA,NA,NA,100,0.62,4.3,0.87,82.3,15.1,2.6
1037,835820,2281029,15,6,1035,5,7.06,0.089,0.61,NA,51,0.16,NA,NA,NA,NA,4.27,3.84,100,0.36,6,0.83,74.4,22,3.6
1037,835820,2281029,25,6,1035,5,7.4,0.073,0.17,NA,14,2.4,NA,NA,NA,NA,NA,NA,100,1.08,3.7,0.92,87.7,12.3,0
1037,835820,2281029,40,6,1035,0,6.66,0.053,0.52,NA,60,4.57,NA,NA,NA,NA,4.09,3.69,100,1.97,2.5,0.74,61.6,25.2,13.1
1037,835820,2281029,60,6,1035,5,6.64,0.056,0.3,NA,54,4.93,NA,NA,NA,NA,3.61,3.3,100,1.81,2.9,0.95,66.8,21.6,11.5
1037,835820,2281029,85,6,1035,5,6.83,0.063,0.12,NA,36,3.94,NA,NA,NA,NA,NA,NA,100,1.39,2.8,0.79,71.4,22.7,5.9
1038,835938,2280941,5,6,1035,0,6.77,0.052,0.26,NA,8,0.65,NA,NA,NA,NA,2.88,2.51,100,1.96,3.8,0.82,88.4,9.1,2.4
1038,835938,2280941,15,6,1035,0,6.12,0.044,0.13,NA,NA,0.38,NA,NA,NA,NA,1.65,NA,100,2.99,3.4,0.72,90,9.4,0.6
1038,835938,2280941,25,6,1035,0,6.21,0.041,0.28,NA,22,2.23,NA,NA,NA,NA,2.31,1.86,100,3.13,2.5,0.59,81.7,17.1,1.2
1038,835938,2280941,40,6,1035,0,6.25,0.043,0.14,NA,16,NA,NA,NA,NA,NA,2.02,1.68,100,2.94,2.1,0.67,82.1,16.3,1.6
1038,835938,2280941,60,6,1035,5,6.44,0.049,0.11,NA,21,0.43,NA,NA,NA,NA,1.84,1.56,100,2.36,1.6,0.58,81.2,18.6,0.2
1038,835938,2280941,NA,6,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,836229,2280850,5,6,1035,50,6.53,0.063,0.96,NA,68,4.88,NA,NA,NA,NA,1.44,NA,100,1.42,8.1,1.43,66.9,28,5.1
1039,836229,2280850,15,6,1035,60,6.61,0.06,1.06,NA,81,2.63,NA,NA,NA,NA,1.69,NA,100,1.59,7.9,1.57,66.7,26.1,7.2
1039,836229,2280850,25,6,1035,100,6.72,0.062,0.31,NA,52,0.9,NA,NA,NA,NA,NA,NA,100,1.45,4.6,1.54,72.9,27.1,0
1039,836229,2280850,NA,6,1035,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,836229,2280850,NA,6,1035,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,836229,2280850,NA,6,1035,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,838695,2281785,5,5,1040,0,6.04,0.079,0.92,NA,54,4.58,NA,NA,NA,NA,5.57,5.29,100,0.14,4.1,0.27,58.9,29.5,11.5
1040,838695,2281785,15,5,1040,0,6.26,0.051,0.79,NA,50,3.46,NA,NA,NA,NA,4.64,4.48,100,2.34,3.2,0.3,60.8,28.4,10.7
1040,838695,2281785,25,5,1040,2,6.42,0.052,0.49,NA,52,3.62,NA,NA,NA,NA,4.18,4.15,100,2.17,2.2,0.42,56.6,27.2,16.2
1040,838695,2281785,40,5,1040,2,6.55,0.058,0.33,NA,45,3.06,NA,NA,NA,NA,3.09,3.14,100,1.72,2.9,0.46,62.8,26.3,10.8
1040,838695,2281785,60,5,1040,2,6.59,0.061,0.27,NA,55,2.47,NA,NA,NA,NA,2.61,2.65,100,1.53,2.3,0.54,60.6,25.3,14.1
1040,838695,2281785,85,5,1040,1,6.57,0.057,0.19,NA,75,2.65,NA,NA,NA,NA,5.27,4.98,100,1.78,2.6,0.48,53.1,27.3,19.6
1041,838699,2281789,5,5,1040,2,5.95,0.063,1.02,NA,57,4.52,NA,NA,NA,NA,5.76,5.5,100,1.49,5,0.3,56.4,30.4,13.3
1041,838699,2281789,15,5,1040,0,6.25,0.046,0.99,NA,58,5.34,NA,NA,NA,NA,6.66,6.48,100,2.72,3.7,0.29,61,30.5,8.5
1041,838699,2281789,25,5,1040,0,6.42,0.056,0.73,NA,59,3.6,NA,NA,NA,NA,4.88,4.82,100,1.9,2.6,0.3,60.1,27.5,12.5
1041,838699,2281789,40,5,1040,0,6.42,0.05,0.59,NA,49,3.41,NA,NA,NA,NA,3.94,3.98,100,2.3,2.4,0.28,57.9,29.1,13
1041,838699,2281789,60,5,1040,0,6.76,0.064,0.2,NA,36,1.95,NA,NA,NA,NA,1.46,1.48,100,1.34,2.8,0.27,65.9,27.3,6.8
1041,838699,2281789,85,5,1040,0,6.99,0.087,0.27,NA,56,4.46,NA,NA,NA,NA,2.41,2.43,100,0.37,2.1,0.35,55.6,31.8,12.6
1042,838727,2281823,5,5,1040,0,6.51,0.068,0.56,NA,28,2.69,NA,NA,NA,NA,1.94,1.72,100,1.11,4.1,0.45,71.1,25.5,3.4
1042,838727,2281823,15,5,1040,0,6.44,0.057,0.43,NA,29,2.03,NA,NA,NA,NA,1.48,1.3,100,1.83,3.1,0.33,68.7,24.9,6.4
1042,838727,2281823,25,5,1040,0,6.1,0.041,0.57,NA,35,2.1,NA,NA,NA,NA,2.39,2.3,100,3.25,3.8,0.33,66.3,27.4,6.3
1042,838727,2281823,40,5,1040,0,6.27,0.046,0.95,NA,65,7.3,NA,NA,NA,NA,6.25,6.12,100,2.7,3.6,0.33,53,32.7,14.3
1042,838727,2281823,60,5,1040,0,6.17,0.067,0.57,NA,76,6.05,NA,NA,NA,NA,5.34,5.31,100,1.15,2.3,0.37,46.2,32.7,21.1
1042,838727,2281823,85,5,1040,0,6.63,0.073,0.45,NA,70,8.86,NA,NA,NA,NA,6.21,6.2,100,0.83,3.1,0.55,46.1,31.6,22.3
1043,838827,2281935,5,5,1040,0,6.57,0.049,0.9,NA,61,7.14,NA,NA,NA,NA,6.78,7.2,100,2.26,3.2,0.3,44,34.9,21
1043,838827,2281935,15,5,1040,0,6.74,0.044,0.89,NA,68,5.73,NA,NA,NA,NA,7.68,8.04,100,2.4,2.6,0.38,44.9,33.4,21.7
1043,838827,2281935,25,5,1040,0,6.76,0.067,0.78,NA,71,8.21,NA,NA,NA,NA,8.25,8.62,100,1.19,2.2,0.34,42,34,24
1043,838827,2281935,40,5,1040,0,6.61,0.055,1.05,NA,82,8.81,NA,NA,NA,NA,9.53,9.7,100,1.88,3.1,0.34,35.6,37,27.5
1043,838827,2281935,60,5,1040,0,6.76,0.053,0.79,NA,72,5.33,NA,NA,NA,NA,6.49,6.79,100,1.91,2.3,0.52,41.2,32.2,26.6
1043,838827,2281935,85,5,1040,0,6.99,0.045,0.47,NA,55,3.14,NA,NA,NA,NA,1.45,1.98,100,2.12,2.5,0.55,48.7,34.9,16.4
1044,838958,2282199,5,5,1040,0,8.01,0.184,1.75,NA,75,11.22,NA,NA,NA,NA,13.57,14.02,100,1.68,6.6,0.37,35,40.4,24.6
1044,838958,2282199,15,5,1040,0,8.03,0.165,1.81,NA,93,9,NA,NA,NA,NA,14.96,15.27,100,1.7,6.1,0.4,30.3,40.7,29
1044,838958,2282199,25,5,1040,0,7.68,0.189,1.45,NA,90,9.06,NA,NA,NA,NA,13.23,13.88,100,0,3.6,0.33,30.2,40.9,28.9
1044,838958,2282199,40,5,1040,1,7.58,0.105,0.79,NA,74,9.85,NA,NA,NA,NA,10.81,11.44,100,0.65,3.2,0.41,36.1,36.1,27.7
1044,838958,2282199,60,5,1040,1,7.65,0.131,0.92,NA,71,8.32,NA,NA,NA,NA,10.95,11.89,100,0.45,2.3,0.41,37.5,35.5,27
1044,838958,2282199,85,5,1040,1,7.78,0.193,0.86,NA,66,8.53,NA,NA,NA,NA,10.59,11.4,100,0.41,3.4,0.36,38.4,37.3,24.3
1045,836415,2286405,5,5,1045,0,6.76,0.066,1.1,NA,77,7.69,NA,NA,NA,NA,8.41,8.43,100,1.24,2.2,0.55,39,37.4,23.6
1045,836415,2286405,15,5,1045,0,6.44,0.064,1.04,NA,67,7.09,NA,NA,NA,NA,7.68,7.67,100,1.37,2.1,0.54,42,36.7,21.3
1045,836415,2286405,25,5,1045,0,6.36,0.048,1.02,4.4,71,7.13,3.79,0.25,0.1,0,11.26,11.26,100,0.93,1.9,0.36,30.1,38.6,31.2
1045,836415,2286405,40,5,1045,0,6.72,0.057,0.82,NA,96,7.28,NA,NA,NA,NA,10.37,10.35,100,1.72,0.9,0.5,33.7,34.5,31.8
1045,836415,2286405,60,5,1045,0,6.91,0.074,0.72,NA,88,8.89,NA,NA,NA,NA,10,10.12,100,0.88,1.9,0.62,37.5,32.5,30
1045,836415,2286405,85,5,1045,0,7.22,0.036,0.57,4.5,55,2.22,0.89,0.1,0.09,0,3.3,3.3,100,2.86,2.5,0.09,26.2,38.4,35.4
1046,836410,2286405,5,5,1045,0,6.51,0.055,1.17,NA,73,6.38,NA,NA,NA,NA,9.73,9.72,100,1.93,2.6,0.5,40.1,37.6,22.2
1046,836410,2286405,15,5,1045,0,6.49,0.047,1.02,NA,90,10.38,NA,NA,NA,NA,12.78,12.71,100,2.45,2.1,0.49,35,34.3,30.7
1046,836410,2286405,25,5,1045,0,6.49,0.056,0.91,NA,97,7.86,NA,NA,NA,NA,12.59,12.64,100,1.87,1.6,0.57,34,32.4,33.6
1046,836410,2286405,40,5,1045,0,6.59,0.054,0.83,NA,96,5.64,NA,NA,NA,NA,10.95,10.9,100,1.95,1.5,0.49,34.4,34.3,31.3
1046,836410,2286405,60,5,1045,0,6.85,0.09,0.59,NA,107,10.16,NA,NA,NA,NA,11.81,11.85,100,0.09,1.9,0.64,30.7,34.2,35.1
1046,836410,2286405,85,5,1045,0,6.97,0.094,0.6,NA,84,9.42,NA,NA,NA,NA,11.49,11.6,100,0.05,3.1,0.58,34.7,32.8,32.4
1047,836363,2286403,5,5,1045,0,6.76,0.082,1.22,NA,85,10.16,NA,NA,NA,NA,10.13,10.02,100,0.41,3,0.62,34.4,40,25.6
1047,836363,2286403,15,5,1045,0,6.74,0.067,1.22,NA,80,8.91,NA,NA,NA,NA,10.18,10.15,100,1.19,2.5,0.48,36.1,36.4,27.5
1047,836363,2286403,25,5,1045,0,6.64,0.06,0.89,NA,102,9.61,NA,NA,NA,NA,11.47,11.52,100,1.58,1.3,0.51,29.7,38.8,31.5
1047,836363,2286403,40,5,1045,0,6.49,0.068,0.72,NA,97,9.41,NA,NA,NA,NA,10.57,10.61,100,1.11,2.1,0.54,29.6,36.7,33.7
1047,836363,2286403,60,5,1045,0,6.72,0.066,0.76,NA,97,8.55,NA,NA,NA,NA,10.23,10.25,100,1.24,1.9,0.64,30,37.3,32.6
1047,836363,2286403,85,5,1045,0,6.9,0.078,0.71,NA,81,9.27,NA,NA,NA,NA,9.75,9.83,100,0.69,2.4,0.56,31.7,37,31.3
1048,836216,2286399,5,5,1045,0,6.57,0.078,0.9,NA,54,6.88,NA,NA,NA,NA,7.06,7.08,100,0.51,3,0.52,45.8,34.3,19.9
1048,836216,2286399,15,5,1045,0,6.4,0.102,0.89,NA,58,6.43,NA,NA,NA,NA,7.83,7.85,100,0,3.1,0.5,46,34.3,19.7
1048,836216,2286399,25,5,1045,0,6.76,0.081,0.82,NA,82,9.93,NA,NA,NA,NA,9.94,10.03,100,0.46,2.1,0.56,34.8,34.1,31.1
1048,836216,2286399,40,5,1045,0,6.87,0.097,0.76,NA,90,7.89,NA,NA,NA,NA,10.45,10.57,100,0,1.4,0.56,34.6,33.4,32
1048,836216,2286399,60,5,1045,0,7.02,0.109,0.83,NA,87,6.18,NA,NA,NA,NA,10.07,10.09,100,0,1.8,0.61,34,34.8,31.2
1048,836216,2286399,85,5,1045,0,7.87,0.221,0.82,NA,89,10.58,NA,NA,NA,NA,12.08,12.21,100,0.85,2.8,0.64,33.9,34.3,31.8
1049,835914,2286382,5,5,1045,0,6.95,0.086,0.95,NA,74,9.3,NA,NA,NA,NA,8.55,8.84,100,0.37,2.9,0.52,38.7,36.3,25
1049,835914,2286382,15,5,1045,0,7.04,0.105,1,NA,87,10.34,NA,NA,NA,NA,11.03,11.21,100,0,2.7,0.62,33.1,35.6,31.3
1049,835914,2286382,25,5,1045,0,7.14,0.11,1.01,NA,81,8.4,NA,NA,NA,NA,10.35,10.43,100,0,3.4,0.59,36.2,35,28.8
1049,835914,2286382,40,5,1045,0,7.12,0.101,1.33,NA,86,12.02,NA,NA,NA,NA,13.16,13.17,100,0,4.1,0.6,34.3,36.5,29.2
1049,835914,2286382,60,5,1045,0,7.14,0.162,1.33,NA,92,11.46,NA,NA,NA,NA,13.65,13.67,100,0,3.8,0.54,31.8,38.2,30
1049,835914,2286382,85,5,1045,0,7.82,0.204,1.16,NA,79,9.49,NA,NA,NA,NA,9.85,10.02,100,0.59,4.2,0.62,35,36.7,28.3
1050,837495,2283375,5,6,1050,0,6.49,0.009,0.21,3.1,11,1.27,0.31,0.1,0.09,0,1.77,1.77,100,4.99,4.1,1.11,86.7,11.7,1.6
1050,837495,2283375,15,6,1050,0,6.72,0.058,0.22,NA,13,NA,NA,NA,NA,NA,NA,NA,100,1.67,4,0.68,86.6,13.4,0
1050,837495,2283375,25,6,1050,0,6.12,0.036,0.28,NA,26,0.14,NA,NA,NA,NA,NA,NA,100,3.63,2.4,0.53,75.2,19.8,4.9
1050,837495,2283375,40,6,1050,5,6.31,0.022,0.17,NA,51,NA,NA,NA,NA,NA,NA,NA,100,4.39,1.6,0.62,75.9,19,5.1
1050,837495,2283375,60,6,1050,5,6.35,0.024,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,100,4.17,1.9,0.63,69.7,19.1,11.2
1050,837495,2283375,85,6,1050,3,6.04,0.007,0.15,1.9,4,0.66,0.44,0.08,0.1,0,1.28,1.28,100,8.01,1.5,1.14,78.8,20.1,1.1
1051,837492,2283379,5,6,1050,0,6.89,0.037,0.31,NA,5,NA,NA,NA,NA,NA,NA,NA,100,2.58,4.1,0.73,87.4,12.6,0
1051,837492,2283379,15,6,1050,0,6.94,0.033,0.27,NA,4,NA,NA,NA,NA,NA,NA,NA,100,2.69,4.1,0.65,83.7,14.8,1.5
1051,837492,2283379,25,6,1050,0,6.8,0.031,0.34,NA,24,NA,NA,NA,NA,NA,1.08,NA,100,2.99,3.5,0.64,76.8,17.4,5.9
1051,837492,2283379,40,6,1050,5,6.35,0.025,0.25,NA,51,NA,NA,NA,NA,NA,NA,NA,100,4.1,2.3,0.66,74.1,20.3,5.6
1051,837492,2283379,60,6,1050,0,6.62,0.026,0.15,NA,29,NA,NA,NA,NA,NA,NA,NA,100,3.56,2.3,0.72,80.4,16.7,2.9
1051,837492,2283379,85,6,1050,0,6.67,0.029,0.06,NA,14,NA,NA,NA,NA,NA,NA,NA,100,3.3,2.9,0.73,81.8,15.9,2.3
1053,837300,2283345,5,5,1050,0,6.43,0.04,0.91,NA,84,3.87,NA,NA,NA,NA,7.48,7.42,100,2.96,3.9,0.41,43.3,35.4,21.3
1053,837300,2283345,15,5,1050,0,6.71,0.05,0.91,NA,83,5.44,NA,NA,NA,NA,9.66,9.81,100,2.1,3.3,0.39,41.6,33.7,24.8
1053,837300,2283345,25,5,1050,0,6.92,0.041,0.74,NA,88,6.74,NA,NA,NA,NA,9.81,10.09,100,2.36,2.6,0.4,40.6,34.3,25.1
1053,837300,2283345,40,5,1050,1,6.96,0.044,0.34,NA,52,3.7,NA,NA,NA,NA,5.05,5.17,100,2.19,1.9,0.51,60.9,24.3,14.8
1053,837300,2283345,60,5,1050,0,6.71,0.054,0.32,NA,89,7.7,NA,NA,NA,NA,9.49,9.4,100,1.89,1.3,0.61,47.4,24.2,28.4
1053,837300,2283345,85,5,1050,3,7.06,0.061,0.29,NA,88,8.77,NA,NA,NA,NA,11.53,11.63,100,1.44,2,0.65,47.8,21.8,30.4
1054,837001,2283406,5,5,1050,0,6.98,0.056,0.97,NA,80,7.94,NA,NA,NA,NA,8.83,9.18,100,1.66,3.1,0.22,26.1,44.5,29.4
1054,837001,2283406,15,5,1050,0,6.89,0.067,0.98,NA,83,7.72,NA,NA,NA,NA,9.02,9.59,100,1.19,2.8,0.19,24.1,43.2,32.7
1054,837001,2283406,25,5,1050,0,7.12,0.044,0.91,NA,78,8.08,NA,NA,NA,NA,10.07,10.55,100,2.03,3,0.18,26.8,41.8,31.3
1054,837001,2283406,40,5,1050,0,7.23,0.048,0.68,NA,69,7.85,NA,NA,NA,NA,8.91,9.42,100,1.8,2.3,0.25,36.3,36.5,27.2
1054,837001,2283406,60,5,1050,0,7.27,0.069,0.48,NA,78,6.33,NA,NA,NA,NA,8.14,8.51,100,1.16,1.9,0.27,31,39.4,29.6
1054,837001,2283406,85,5,1050,0,7.23,0.06,0.36,NA,61,6.47,NA,NA,NA,NA,7.04,7.51,100,1.43,2.3,0.18,31.3,38.5,30.2
1055,821326,2286615,5,4,1055,0,6.42,0.019,0.28,2.6,51,5.81,4.64,0.18,0.22,0,10.85,10.85,100,1.98,1.3,0.62,48.7,33.8,17.5
1055,821326,2286615,15,4,1055,0,6.96,0.061,0.16,NA,55,6.27,NA,NA,NA,NA,13.04,13.54,100,1.46,2.4,0.72,55.7,25,19.3
1055,821326,2286615,25,4,1055,0,7.12,0.067,0.16,NA,57,6.65,NA,NA,NA,NA,13.37,13.76,100,1.21,2,0.8,54.7,27.5,17.7
1055,821326,2286615,40,4,1055,0,7.35,0.031,0.13,1.8,35,7.74,6.22,0.13,0.58,0,14.68,14.68,100,3.94,1.2,0.78,50.3,30.8,18.9
1055,821326,2286615,60,4,1055,0,7.54,0.06,0.08,NA,62,1.35,NA,NA,NA,NA,11.28,11.67,100,1.36,1.8,0.95,58.8,22.9,18.3
